Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата	Тип даты
52.60332	39.57588	Гараж	ул. Крайняя, 7, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.60332	39.57588	Гараж	ул. Крайняя, 7, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.60332	39.57588	Гараж	ул. Крайняя, 7, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.60332	39.57588	Гараж	ул. Крайняя, 7, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.60332	39.57588	Гараж	ул. Крайняя, 7, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.60332	39.57588	Гараж	ул. Крайняя, 7, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.60332	39.57588	Гараж	ул. Крайняя, 7, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.60332	39.57588	Гараж	ул. Крайняя, 7, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.60128	39.60113	Belov	Октябрьская, 28, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.586838	39.51464	Фарфор	8 Марта, 9, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
53.0112	39.13237	Gusto	ул. Мира, 12, Лебедянь 399610 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.60199	39.57224	Ресторан китайской кухни "Хуан Хэ"	пр. Победы, 8, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.60199	39.57224	Ресторан китайской кухни "Хуан Хэ"	пр. Победы, 8, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.60199	39.57224	Ресторан китайской кухни "Хуан Хэ"	пр. Победы, 8, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.60199	39.57224	Ресторан китайской кухни "Хуан Хэ"	пр. Победы, 8, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.60199	39.57224	Ресторан китайской кухни "Хуан Хэ"	пр. Победы, 8, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.60199	39.57224	Ресторан китайской кухни "Хуан Хэ"	пр. Победы, 8, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.60199	39.57224	Ресторан китайской кухни "Хуан Хэ"	пр. Победы, 8, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.60199	39.57224	Ресторан китайской кухни "Хуан Хэ"	пр. Победы, 8, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
