Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
54.93841	43.29741	Славянская	улица Зернова, д. 37, лит. А, Саров 607185 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.26857	43.88719	Гостевой дом "Сергеевский"	ул. Васильева, 42, Нижний Новгород 603053 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3196	43.95351	Гостевой дом ФилКа	ул. Интернациональная, д.31, Нижний Новгород 603002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32845	43.99473	Baget Hotel	ул. Ильинская, 3, Нижний Новгород 603001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.5222	43.56592	Volga Hotel	Prospekt Dzerzhinskogo, 40, Балахна 606407 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.266884	43.926403	Славянка	улица Адмирала Нахимова, д. 3, Нижний Новгород 603061 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32391	44.009636	Гостиница Славия	ул. Варварская, 10Б, Нижний Новгород 603005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.461143	43.64671	Волга	31-й км автотрассы "Нижний Новгород-Иваново" Лукинское лесничество, квартал 9, д. Лукино 606401 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.325817	43.9787	Guest House Litvich	Nizhnevolzhskaya Naberezhnaya 7/2, Нижний Новгород 603001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.30662	43.98064	Mini-Hotel on Malya Yamskaya	Malya Yamskaya 78a, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.29382	44.03303	Гостиничный комплекс, центр кадровой подготовки	Кузнечихинская улица, д. 100, Нижний Новгород 603122 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.3319	43.91332	Grant Hostel	Kuybysheva St, 65, Нижний Новгород 603174 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
54.92793	43.34843	Гостиница Саров	пр. Ленина, д. 37, Саров Россия	Средства размещения	Гостиницы и санатории	2020-10-22
55.02923	44.46716	Hotel Zolotaya Rybka	Pushkina Str. 59E, Лукоянов 607802 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.21751	43.8022	Аэропорт Отель Омега	ул. Баженова, д. 8А, Нижний Новгород 603056 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.320683	44.01272	White House	ул. Варварская, д. 27/8, Нижний Новгород 603006 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.33493	43.86734	Зори	Красных Зорь улица, д. 24, корп. 5, Нижний Новгород 603157 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.756855	43.367607	Пансионат Буревестник	на берегу Горьковского моря, Буревестник 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.27584	43.87579	LikeHouse	LikeHouse Street New D 15, Нижний Новгород 603000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.18409	44.14695	Калипсо	ул. Советская, 106, Кстово 607655 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32447	43.94577	Hostel Mystery	Ulitsa Gordeevskaya, 105, P.1, Нижний Новгород 603116 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
56.32434	44.00608	Дом Krestyanina отель	Алексеевская улица, д. 6, Нижний Новгород 603005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
