с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
8349648,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,,Шатер,"Динамо, 8а, Светлогорск 238560 Россия",54.9444,20.156494
10819743,2020-12-15,Калининградская область,Калининград,Рестораны,,,Наше Кафе,"ул.Эпроновская 20, Калининград 236039 Россия",54.70398,20.512903
4191010,2020-12-15,Калининградская область,Орловка,Рестораны,,,"Ресторан ""Усадьба""","ул. Заречная, д. 8, Орловка 238324 Россия",54.792038,20.52915
3184288,2020-12-15,Калининградская область,Калининград,Рестораны,,,Папаша Беппе,"Ленинский проспект, 20-26, Калининград 236006 Россия",54.713425,20.506407
19467562,2020-12-15,Калининградская область,Янтарный,Рестораны,,,Базилик,"Советская,  22, Янтарный 238580 Россия",54.87578,19.936945
9747764,2020-12-15,Калининградская область,Калининград,Рестораны,,,Ibis Kitchen Restaurant,"Московский проспект, 52, Калининград 236006 Россия",54.70909,20.507307
8518387,2020-12-15,Калининградская область,Калининград,Рестораны,,,Ложка кафе,"Московский проспект 83, Калининград 236001 Россия",54.70943,20.516764
1106523,2020-12-15,Калининградская область,Калининград,Рестораны,,,Dolce Vita,"Маршала Василевского площадь, 2, Калининград 236016 Россия",54.719643,20.524197
3770961,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,Кафе,Ветерок,"Береговой переулок, д. 3, Светлогорск 238560 Россия",54.94499,20.150013
8345172,2020-12-15,Калининградская область,Калининград,Рестораны,,,Булочная на Хмельницкого,"Богдана Хмельницкого, 33-37, Калининград 236039 Россия",54.697098,20.50767
3164033,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,,Ресторан Альтримо,"ул.Пограничная 11, Рыбачий 238583 Россия",55.162354,20.847778
10587376,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,,"Кафе ""Белый кит""","Ленина,11, Светлогорск 238560 Россия",54.945713,20.159021
4223548,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,Кафе,"Кафе-бар ""Фанат""","ул. Московская, 66, Зеленоградск 238326 Россия",54.95924,20.47601
12998764,2020-12-15,Калининградская область,Калининград,Рестораны,,,Эривань,"Советский проспект, 13, Калининград 236022 Россия",54.72509,20.49673
6129840,2020-12-15,Калининградская область,Калининград,Рестораны,,Бар,Табаско Кловер,"Победы площадь, 10, Калининград 236010 Россия",54.719467,20.502926
6129615,2020-12-15,Калининградская область,Балтийск,Рестораны,,,Панда,"Ленина проспект, 18а, Балтийск 238521 Россия",54.64627,19.89899
8111104,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Fligerhause Hotel,"Ulitsa Tsentralnaya, 17, Лесной 238534 Россия",55.0094,20.613173
13449488,2020-12-15,Калининградская область,Калининград,Отели,,,FishDorf,"Левобережная ул., 21, Калининград 238634 Россия",55.00907,21.236942
2709453,2020-12-15,Калининградская область,Гусев,Отели,,,Королевский двор,"Зои Космодемьянской улица, д. 2, Гусев 238050 Россия",54.58988,22.200596
